model,provider,prompt_id,run_id,rank,acronym,full_name,justification
gemini-3.1-pro-preview,gemini,VIS_RANK_B,run01,11,,,"Oxford's VGG is legendary for creating the VGG network architecture. The group continues to produce top-tier, highly cited research in self-supervised learning, video understanding, and facial recognition."
gemini-3.1-pro-preview,gemini,VIS_RANK_B,run01,12,,,"NTU has rapidly become a global leader in computer vision publication volume. Their research groups are highly prolific at CVPR and ICCV, focusing heavily on generative models, video analysis, and domain adaptation."
gemini-3.1-pro-preview,gemini,VIS_RANK_B,run01,13,,,"The Max Planck Institutes lead the world in human body modeling (such as the SMPL model) and 3D scene understanding, bridging the gap between computer vision and computer graphics."
gemini-3.1-pro-preview,gemini,VIS_RANK_B,run01,14,,,"Peking University consistently ranks in the top 5 globally on CSRankings for computer vision, with major contributions to visual generation, multimedia analysis, and machine perception."
gemini-3.1-pro-preview,gemini,VIS_RANK_B,run01,15,,,"Cornell produces highly influential work in 3D reconstruction, neural rendering, and fine-grained visual categorization, maintaining a strong reputation for high-impact, foundational academic research."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,1,,,"Consistently leads the industry in paper acceptances at top venues (CVPR, ICCV, ECCV). Pioneered foundational architectures like the Vision Transformer (ViT) and Inception networks, driving massive citation impact."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,2,,,"Creators of paradigm-shifting computer vision models and tools, including Mask R-CNN, the Segment Anything Model (SAM), and the PyTorch framework, which is the backbone of modern CV research."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,3,,,Historically and currently dominant; developed the ResNet architecture which revolutionized deep learning for computer vision. Maintains a continuous high volume of top-tier publications.
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,4,,,"Frequently ranks #1 globally in raw publication volume at top computer vision conferences according to CSRankings, with significant and highly cited work in representation learning and object detection."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,5,,,"A historical and modern powerhouse in computer vision, particularly renowned for its contributions to autonomous systems, 3D vision, and human pose estimation (e.g., OpenPose)."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,6,,,"The birthplace of ImageNet, which catalyzed the modern deep learning era in computer vision. Continues to lead globally in visual reasoning, scene understanding, and embodied AI."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,7,,,"Highly influential in generative models and image-to-image translation (CycleGAN, Pix2Pix), as well as foundational work in object detection (the R-CNN series origins) and autonomous driving datasets."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,8,,,"Produces foundational contributions to scene understanding (e.g., the Places dataset), computational photography, and video action recognition, maintaining immense academic influence."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,9,,,"Consistently ranks in the top 5 globally for CV publication volume, with major contributions to image processing, machine perception, and neural network optimization."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,10,,,"A dominant force in the Asia-Pacific region for computer vision, frequently placing in the top 5 of CSRankings for CV with highly cited work in face recognition, video analysis, and domain adaptation."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,11,,,"Created the highly influential VGG network. Despite being a smaller group compared to massive corporate labs, it continues to produce exceptionally high-impact research in self-supervised learning and geometric computer vision."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,12,,,"World-leading research in 3D computer vision, photogrammetry, and visual localization, heavily influencing the fields of autonomous driving, robotics, and AR/VR."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,13,,,"Produces a massive volume of top-tier research, particularly excelling at the intersection of computer vision and computer graphics, including neural rendering and 3D reconstruction."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,14,,,"One of the few pure-play AI companies that rivals top universities in CVPR/ICCV/ECCV paper acceptances, specializing in facial recognition, autonomous systems, and large-scale model training."
gemini-3.1-pro-preview,gemini,VIS_RANK_DEBIAS,run01,15,,,"Maintains a consistently high output of influential papers at top CV venues, with notable impact in robust feature matching, visual tracking, and low-level vision tasks."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,1,,,"Consistently ranks at the very top for publication volume and impact at major computer vision conferences (CVPR, ICCV, ECCV). It has a massive, dedicated faculty working on everything from foundational geometry to deep learning and autonomous driving."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,2,,,"Produces highly influential, paradigm-shifting research in scene understanding, computational photography, generative models, and the intersection of vision and cognitive science."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,3,,,"Historically monumental for the creation of ImageNet, which sparked the deep learning revolution in vision. Continues to lead in 3D vision, embodied AI, and visual reasoning."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,4,,,"Renowned for foundational work in object detection, image segmentation, image-to-image translation, and self-supervised representation learning."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,5,,,"Has a long, storied history of foundational contributions to computer vision, particularly in face recognition, 3D reconstruction, and robust visual learning."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,6,,,"Highly influential in fine-grained visual categorization, vision and language, and the intersection of computer graphics and vision."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,7,,,"One of the oldest and most prolific computer vision groups in the US, excelling in biometrics, domain adaptation, and visual surveillance."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,8,,,"Maintains a strong focus on video understanding, egocentric (first-person) vision, and vision for robotics and embodied agents."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,9,,,"Known for significant contributions to statistical visual computing, medical image analysis, and cognitive vision."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,10,,,"Focuses heavily on compositional models, causal reasoning in vision, and human-robot interaction, pushing the boundaries of explainable AI in vision."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,11,,,"Produces top-tier research in 3D vision, video analysis, and the intersection of vision and language."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,12,,,"Highly influential in computational photography, 3D reconstruction, and human-centric computer vision, often bridging the gap between graphics and vision."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,13,,,"Known for pioneering work in active vision, physics-based vision, computational imaging, and multimodal learning."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,14,,,"Strong in interactive vision, robotics, action recognition, and machine learning applications to visual data."
gemini-3.1-pro-preview,gemini,VIS_RANK_US,run01,15,,,"Pioneering work in medical computer vision, mathematical models for imaging, and the theoretical foundations of deep learning in vision."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,1,,,"Pioneering research in scene understanding, object recognition, computational photography, and generative models."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,2,,,"Creators of ImageNet, which catalyzed the deep learning revolution in computer vision, with ongoing foundational work in 3D vision and embodied AI."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,3,,,"Leading research in image-to-image translation (e.g., CycleGAN), autonomous driving, and vision-language models."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,4,,,"Historic and ongoing leadership in computer vision applied to robotics, facial recognition, motion tracking, and autonomous systems."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,5,,,Developed the highly influential VGG network architectures and produced foundational work in multiple view geometry and image retrieval.
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,6,,,"World-class research in 3D computer vision, medical image analysis, and visual navigation for autonomous drones and vehicles."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,7,,,"Significant contributions to human pose estimation, neural rendering, and 3D scene understanding."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,8,,,"Birthplace of AlexNet, fundamentally shifting the field of computer vision towards deep learning."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,9,,,"Developed widely used frameworks and models like PyTorch, Mask R-CNN, and the Segment Anything Model (SAM)."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,10,,,"Creators of the Vision Transformer (ViT), Inception networks, and foundational research in Neural Radiance Fields (NeRF)."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,11,,,"Developed the ResNet architecture, which revolutionized deep learning for image recognition and remains a standard baseline."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,12,,,"Pioneering work in computational photography, 3D reconstruction from internet photo collections, and neural rendering."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,13,,,"Strong historical and current contributions to visual recognition, feature extraction, and large-scale machine learning for vision."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,14,,,"Foundational research in object detection, face recognition, and robust computer vision algorithms."
gemini-3.1-pro-preview,gemini,VIS_SALIENCE,run01,15,,,"Significant contributions to fine-grained visual categorization, scene understanding, and vision-and-language navigation."
gpt-5.4,openai,SE_RANK_A,run01,1,,,"CMU has had sustained, field-shaping influence across software architecture, formal methods, requirements, empirical software engineering, software analytics, and software engineering education. Its software engineering ecosystem has produced widely cited research, influential faculty, and strong ties to practice."
gpt-5.4,openai,SE_RANK_A,run01,2,,,"Microsoft Research has been one of the most influential industrial research organizations in software engineering, contributing heavily to program analysis, developer tools, testing, mining software repositories, software reliability, and human aspects of software development, with broad impact on both academia and industry."
gpt-5.4,openai,SE_RANK_A,run01,3,,,"Berkeley has had major influence through software systems, programming languages, verification, distributed systems, and developer-facing infrastructure. Its work often shapes how large-scale software is built and studied."
gpt-5.4,openai,SE_RANK_A,run01,4,,,"ETH Zurich is highly influential in software verification, programming methodologies, dependable systems, and practical software engineering research, with strong international visibility and a long record of impactful scholarship."
gpt-5.4,openai,SE_RANK_A,run01,5,,,"UCL has been especially influential in search-based software engineering, testing, automated repair, and empirical methods, helping define major subareas of modern software engineering research."
gpt-5.4,openai,SE_RANK_A,run01,6,,,"The University of Washington has produced influential work in software engineering, developer productivity, program analysis, software tools, and human-centered aspects of programming, with strong crossovers into systems and HCI."
gpt-5.4,openai,SE_RANK_A,run01,7,,,"Oxford has had notable influence in formal methods, verification, dependable software, and rigorous software engineering, with strong visibility in both foundational and applied research."
gpt-5.4,openai,SE_RANK_A,run01,8,,,"NUS is one of the strongest software engineering institutions in Asia, with influential work in testing, automated repair, mining software repositories, security-related software analysis, and empirical software engineering."
gpt-5.4,openai,SE_RANK_A,run01,9,,,"UC Irvine has long been influential in software architecture, collaboration, socio-technical aspects of development, requirements, and empirical software engineering, with a strong legacy in shaping the discipline."
gpt-5.4,openai,SE_RANK_A,run01,10,,,"NC State has had substantial impact in software testing, analysis, automated debugging, developer tools, and empirical software engineering, and is frequently visible in top software engineering venues."
gpt-5.4,openai,SE_RANK_A,run01,11,,,"Maryland has been influential in software analysis, testing, debugging, verification, and software reliability, with strong contributions spanning both theory and practical tooling."
gpt-5.4,openai,SE_RANK_A,run01,12,,,"Imperial has contributed influential research in dependable software, distributed systems, formal reasoning, and practical software engineering methods, with strong international standing."
gpt-5.4,openai,SE_RANK_A,run01,13,,,"IBM Research has had long-term influence on software engineering through work on software testing, model-driven engineering, formal methods, software architecture, and enterprise software development practices."
gpt-5.4,openai,SE_RANK_A,run01,14,,,"The University of Toronto has produced influential work in software engineering, software analytics, developer tools, systems software, and empirical studies of software practice."
gpt-5.4,openai,SE_RANK_A,run01,15,,,"TU Delft is widely recognized for influential work in mining software repositories, software analytics, testing, software evolution, and empirical software engineering."
gpt-5.4,openai,SE_RANK_B,run01,1,,,"Microsoft Research has had sustained, high-impact contributions across software engineering, including program analysis, testing, debugging, developer productivity, mining software repositories, and AI-assisted development. Its influence is amplified by widely used tools, strong publication output, and close connection to large-scale industrial software practice."
gpt-5.4,openai,SE_RANK_B,run01,2,,,"CMU has long been one of the most prominent academic centers in software engineering, with major strengths in software architecture, formal methods, requirements, software quality, and software engineering education. Its historical and ongoing influence on the field is unusually broad."
gpt-5.4,openai,SE_RANK_B,run01,3,,,"Berkeley is highly influential in software systems and software engineering-adjacent research, especially where software engineering intersects with programming languages, systems, verification, and developer tooling. Its work often shapes both academic directions and practical infrastructure."
gpt-5.4,openai,SE_RANK_B,run01,4,,,"ETH Zurich is a leading European center for software engineering, known for strong work in software reliability, testing, analysis, verification, and developer tools. It has produced influential research and prominent researchers with broad international impact."
gpt-5.4,openai,SE_RANK_B,run01,5,,,"UCL has been a major force in empirical software engineering, automated testing, search-based software engineering, and software analytics. Its publication record and visibility in core software engineering venues are consistently strong."
gpt-5.4,openai,SE_RANK_B,run01,6,,,"The University of Washington has strong influence in software engineering through work spanning developer tools, program analysis, software reliability, human aspects of software development, and systems-building. Its impact is reinforced by strong interdisciplinary ties."
gpt-5.4,openai,SE_RANK_B,run01,7,,,"NUS is one of Asia's strongest institutions in software engineering, with sustained output in testing, analysis, automated repair, security-related software engineering, and empirical studies. It is highly visible in major international venues."
gpt-5.4,openai,SE_RANK_B,run01,8,,,"Oxford has a respected software engineering presence, especially in formal methods, verification, dependable systems, and software engineering foundations. Its influence is particularly strong where rigorous methods meet practical software development."
gpt-5.4,openai,SE_RANK_B,run01,9,,,"The University of Toronto has a strong record in software engineering research, especially in software analysis, maintenance, developer productivity, and software systems. It is consistently represented in top venues and has notable industrial connections."
gpt-5.4,openai,SE_RANK_B,run01,10,,,"UIUC is a major research institution with strong contributions to software engineering through work in program analysis, testing, verification, and software systems. Its influence is especially notable at the intersection of software engineering and programming languages."
gpt-5.4,openai,SE_RANK_B,run01,11,,,"NC State is widely recognized for empirical software engineering, mining software repositories, software quality, and developer-centric research. It has had sustained visibility and leadership in core software engineering communities."
gpt-5.4,openai,SE_RANK_B,run01,12,,,"UC Irvine has long been influential in software architecture, collaboration, requirements, and human-centered software engineering. Its work has shaped both foundational ideas and practical approaches to software development."
gpt-5.4,openai,SE_RANK_B,run01,13,,,"Monash has become highly visible in software engineering, particularly in mining software repositories, software analytics, testing, and empirical methods. It is especially prominent in publication output and international collaboration."
gpt-5.4,openai,SE_RANK_B,run01,14,,,"TU Delft is a strong European institution in software engineering, with notable work in software architecture, testing, software analytics, and dependable systems. It has a solid reputation and recurring presence in leading venues."
gpt-5.4,openai,SE_RANK_B,run01,15,,,"Google has substantial influence on software engineering research through work on large-scale testing, build systems, code review, developer productivity, static analysis, and AI for code. Its practical impact is enormous, though some work is distributed across product and engineering organizations rather than a single canonical lab."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,1,,,"Consistently among the strongest institutions in software engineering by publication volume, citation impact, and long-term influence across requirements, architecture, testing, formal methods, empirical software engineering, and software analytics. Its dedicated software research structure and sustained presence in top venues make it a leading institution in the field."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,2,,,"Has had exceptional influence on software engineering research through work on program analysis, developer tools, testing, verification, mining software repositories, and AI-assisted development. Its output has been highly cited and widely adopted in both academia and industry."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,3,,,"A major force in software testing, search-based software engineering, automated repair, and empirical methods. Its researchers have produced highly influential work with strong citation impact and sustained visibility in premier software engineering venues."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,4,,,"Has had major influence in empirical software engineering, mining software repositories, software analytics, and socio-technical aspects of development. Its research output has been especially visible and impactful in modern data-driven software engineering."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,5,,,"Strong and sustained software engineering presence spanning testing, automated program repair, developer productivity, mining software repositories, and empirical methods. Frequently represented in top conferences and journals with influential work."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,6,,,"Highly influential in software maintenance, reverse engineering, mining software repositories, developer tools, and empirical software engineering. Its work has had broad impact on both research methodology and practical tooling."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,7,,,"Important contributor to software testing, debugging, program analysis, and developer support tools. Its research has had strong citation impact and long-standing visibility in core software engineering venues."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,8,,,"Known for influential work in software testing, debugging, developer productivity, software practices, and empirical studies. It has maintained a strong publication record and practical impact on software engineering methods and tools."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,9,,,"Has produced influential research at the intersection of software engineering, program analysis, testing, and automated reasoning. Its impact is amplified by strong contributions to tools and foundational techniques used across the field."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,10,,,"A globally visible institution in software engineering with strong output in testing, automated repair, program analysis, and empirical studies. It has become especially influential in recent decades through sustained publication and citation performance."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,11,,,"Well known for influential work in search-based software engineering, testing, optimization, and analytics. Its researchers have had substantial impact in specialized but important subareas of software engineering."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,12,,,"Has contributed important work in formal methods, verification, testing, and dependable software systems. Its influence is significant, especially where software engineering overlaps with rigorous analysis and correctness."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,13,,,"Influential in software verification, programming methods, automated testing, and dependable systems. Its work has had strong scholarly impact, particularly in technically rigorous areas of software engineering."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,14,,,"A recognized contributor to software evolution, architecture, maintenance, and empirical software engineering. Its research has been consistently visible and impactful in core software engineering communities."
gpt-5.4,openai,SE_RANK_DEBIAS,run01,15,,,"Historically one of the most influential industrial research organizations in software engineering, with major contributions to software architecture, requirements, formal methods, testing, and development tools. Its long-term impact remains substantial even if recent visibility varies by subarea."
gpt-5.4,openai,SE_RANK_US,run01,1,,,"Widely regarded as one of the strongest U.S. centers for software engineering research, with major influence in software architecture, requirements, formal methods, testing, developer tools, and empirical software engineering."
gpt-5.4,openai,SE_RANK_US,run01,2,,,"Highly influential in programming systems, software infrastructure, dependable systems, and software tools, with broad impact on both academic software engineering and real-world systems practice."
gpt-5.4,openai,SE_RANK_US,run01,3,,,"A leading U.S. institution in computing research whose software-related work has strongly influenced programming languages, verification, systems, and software construction methods."
gpt-5.4,openai,SE_RANK_US,run01,4,,,"Known for influential work in software engineering, program analysis, debugging, testing, developer productivity, and human aspects of software development."
gpt-5.4,openai,SE_RANK_US,run01,5,,,"Historically strong in programming languages, formal methods, software analysis, and systems, with substantial influence on software engineering research and tooling."
gpt-5.4,openai,SE_RANK_US,run01,6,,,"Influential in formal methods, verification, software analysis, and dependable software systems, with long-standing contributions to core software engineering topics."
gpt-5.4,openai,SE_RANK_US,run01,7,,,"A major U.S. contributor to empirical software engineering, mining software repositories, software analytics, testing, and developer-centered research."
gpt-5.4,openai,SE_RANK_US,run01,8,,,"Strong influence in software systems, program analysis, security-related software research, and dependable computing, with notable crossover into software engineering practice."
gpt-5.4,openai,SE_RANK_US,run01,9,,,"Well known for software engineering, programming languages, formal methods, and human-centered software development research, with sustained visibility in the field."
gpt-5.4,openai,SE_RANK_US,run01,10,,,"Particularly influential in empirical software engineering, software testing, software quality, and mining software repositories."
gpt-5.4,openai,SE_RANK_US,run01,11,,,"Recognized for software architecture, collaborative software development, software processes, and socio-technical aspects of software engineering."
gpt-5.4,openai,SE_RANK_US,run01,12,,,"Has produced influential work in software maintenance, reverse engineering, program comprehension, and software evolution."
gpt-5.4,openai,SE_RANK_US,run01,13,,,"Strong in software reliability, testing, security-related software research, and program analysis, with meaningful impact on software engineering scholarship."
gpt-5.4,openai,SE_RANK_US,run01,14,,,"Influential in programming systems, verification, software tools, and systems-oriented software research relevant to software engineering."
gpt-5.4,openai,SE_RANK_US,run01,15,,,"Although often more associated with broader systems and programming research than software engineering specifically, Stanford has had substantial influence on software construction, tools, and dependable systems."
gpt-5.4,openai,SE_SALIENCE,run01,1,,,"Widely recognized for influential work in software engineering, including software architecture, requirements, testing, formal methods, and empirical software engineering."
gpt-5.4,openai,SE_SALIENCE,run01,2,,,"Known for impactful research spanning software engineering, programming systems, developer tools, and software reliability."
gpt-5.4,openai,SE_SALIENCE,run01,3,,,"CSAIL has long contributed to programming languages, systems, verification, and software construction methods that strongly influence software engineering research."
gpt-5.4,openai,SE_SALIENCE,run01,4,,,"Produces important work in software engineering, program analysis, debugging, developer productivity, and human aspects of software development."
gpt-5.4,openai,SE_SALIENCE,run01,5,,,"Well known for strong research in programming languages, software verification, dependable systems, and practical software engineering methods."
gpt-5.4,openai,SE_SALIENCE,run01,6,,,"Has a strong reputation in formal methods, verification, programming languages, and rigorous approaches closely tied to software engineering."
gpt-5.4,openai,SE_SALIENCE,run01,7,,,"Known for foundational and applied work relevant to software engineering, including systems, programming languages, security, and verification."
gpt-5.4,openai,SE_SALIENCE,run01,8,,,"Frequently associated with influential software engineering research, especially in empirical methods, developer tools, and software quality."
gpt-5.4,openai,SE_SALIENCE,run01,9,,,"Has a strong history in programming languages, systems, formal methods, and software engineering research with broad impact."
gpt-5.4,openai,SE_SALIENCE,run01,10,,,"Often noted for software engineering research, particularly in collaboration, requirements, socio-technical aspects, and software process."
gpt-5.4,openai,SE_SALIENCE,run01,11,,,"Known for active and influential work in software analytics, testing, mining software repositories, and empirical software engineering."
gpt-5.4,openai,SE_SALIENCE,run01,12,,,"Recognized for important contributions to software testing, search-based software engineering, and automated analysis."
gpt-5.4,openai,SE_SALIENCE,run01,13,,,"Has a strong international presence in software engineering research, including testing, analysis, security, and dependable software."
gpt-5.4,openai,SE_SALIENCE,run01,14,,,"Known for influential work in programming languages, formal methods, systems, and software engineering-related tooling and analysis."
gpt-5.4,openai,SE_SALIENCE,run01,15,,,"An industrial research institution with major influence on software engineering through work on developer tools, verification, testing, and large-scale software practice."
gpt-5.4,openai,VIS_RANK_A,run01,1,,,"Stanford has been one of the most consistently influential centers in computer vision across foundational theory, recognition, 3D vision, robotics, and large-scale visual learning. Its faculty, alumni, benchmark contributions, and startup spillover have had outsized impact on the field."
gpt-5.4,openai,VIS_RANK_A,run01,2,,,"MIT CSAIL has produced major advances in vision, perception, scene understanding, graphics-vision intersections, and embodied AI. Its long historical role and broad interdisciplinary influence make it one of the field's most important institutions."
gpt-5.4,openai,VIS_RANK_A,run01,3,,,"Berkeley has been highly influential in visual recognition, 3D perception, robotics, self-supervised learning, and multimodal AI. Its faculty and alumni have shaped both academic computer vision and industrial research directions."
gpt-5.4,openai,VIS_RANK_A,run01,4,,,"CMU has a deep legacy in computer vision, especially in robotics, autonomous systems, motion analysis, and perception. Its Robotics Institute has been a major training ground for influential vision researchers for decades."
gpt-5.4,openai,VIS_RANK_A,run01,5,,,"Oxford's VGG is one of the most recognizable and impactful vision groups globally, known for major contributions to image recognition, local features, geometry, video understanding, and widely used model architectures."
gpt-5.4,openai,VIS_RANK_A,run01,6,,,"Google has had enormous influence through large-scale visual recognition, multimodal learning, efficient architectures, video understanding, and deployment at global scale. DeepMind and Google Research together have shaped modern vision and vision-language research."
gpt-5.4,openai,VIS_RANK_A,run01,7,,,"Meta FAIR has been central to modern computer vision through self-supervised learning, segmentation, detection, generative modeling, and open-source releases that strongly influenced research practice across academia and industry."
gpt-5.4,openai,VIS_RANK_A,run01,8,,,"Microsoft Research has made sustained contributions to recognition, 3D reconstruction, human pose, vision-language systems, and applied perception. Its work has been influential both scientifically and in product-facing computer vision."
gpt-5.4,openai,VIS_RANK_A,run01,9,,,"ETH Zurich is a leading European center for geometric vision, SLAM, 3D reconstruction, autonomous systems, and visual perception. Its research has had strong impact on both theory and real-world robotics applications."
gpt-5.4,openai,VIS_RANK_A,run01,10,,,"Tsinghua is one of the most influential institutions in Asia for computer vision, with strong output in recognition, detection, video understanding, multimodal learning, and large-scale AI systems."
gpt-5.4,openai,VIS_RANK_A,run01,11,,,"Toronto has been highly influential through deep learning's rise and its downstream impact on computer vision, including representation learning, generative models, and visual recognition. Its researchers helped shape the modern deep vision era."
gpt-5.4,openai,VIS_RANK_A,run01,12,,,"CAS has long been a major force in Chinese computer vision research, with broad contributions across pattern recognition, face analysis, video understanding, and large-scale academic output."
gpt-5.4,openai,VIS_RANK_A,run01,13,,,"UIUC has a strong historical and ongoing presence in computer vision, spanning image understanding, geometry, recognition, and learning-based perception. Its faculty have had notable influence on the academic field."
gpt-5.4,openai,VIS_RANK_A,run01,14,,,"NVIDIA Research has become highly influential in vision through graphics-vision integration, neural rendering, generative visual models, autonomous driving perception, and the hardware-software ecosystem that underpins much of modern vision research."
gpt-5.4,openai,VIS_RANK_A,run01,15,,,"UC San Diego has had sustained influence in visual recognition, computational photography, medical imaging, and robotics-related perception, with a strong academic footprint in the broader vision community."
gpt-5.4,openai,VIS_RANK_B,run01,1,,,"Google has sustained top-tier output in computer vision across core recognition, multimodal learning, generative models, video understanding, and large-scale benchmarks, with strong publication presence at CVPR, ICCV, ECCV, NeurIPS, and ICML."
gpt-5.4,openai,VIS_RANK_B,run01,2,,,"Meta is a leading force in self-supervised learning, segmentation, multimodal models, efficient vision architectures, and open-source vision tooling, with major influence on both academic research and deployed systems."
gpt-5.4,openai,VIS_RANK_B,run01,3,,,"Stanford consistently produces highly cited work in 3D vision, robotics vision, medical imaging, multimodal learning, and foundation models, and has a long record of shaping the field through faculty, students, and startups."
gpt-5.4,openai,VIS_RANK_B,run01,4,,,"MIT remains one of the strongest academic centers in computer vision, with influential work spanning scene understanding, graphics-vision intersections, embodied perception, computational imaging, and learning-based vision."
gpt-5.4,openai,VIS_RANK_B,run01,5,,,"CMU has exceptional depth in computer vision, especially in robotics, autonomous systems, 3D perception, video analysis, and multimodal learning, and has been a historic leader in the field for decades."
gpt-5.4,openai,VIS_RANK_B,run01,6,,,"Berkeley is a major center for visual learning, embodied AI, 3D perception, generative modeling, and robotics-related vision, with strong influence through both publications and open-source research."
gpt-5.4,openai,VIS_RANK_B,run01,7,,,"Microsoft Research has maintained strong contributions in image generation, vision-language modeling, document and scene understanding, video, and applied perception systems, with broad impact across academia and products."
gpt-5.4,openai,VIS_RANK_B,run01,8,,,"Tsinghua is one of the strongest institutions in Asia for computer vision, with major output in recognition, detection, segmentation, multimodal learning, and efficient architectures, and frequent top-tier conference presence."
gpt-5.4,openai,VIS_RANK_B,run01,9,,,"Oxford's VGG has been one of the most influential academic vision groups globally, especially in recognition, video understanding, 3D vision, and representation learning, with a long history of landmark contributions."
gpt-5.4,openai,VIS_RANK_B,run01,10,,,"ETH Zurich is a leading European center for computer vision, particularly in 3D reconstruction, geometry, autonomous systems, SLAM-related perception, and learning-based visual understanding."
gpt-5.4,openai,VIS_RANK_B,run01,11,,,"Peking University has strong and growing influence in computer vision, including image understanding, multimodal learning, computational photography, and representation learning, with substantial top-conference output."
gpt-5.4,openai,VIS_RANK_B,run01,12,,,"NVIDIA Research is highly influential in neural rendering, generative vision, simulation, autonomous driving perception, and efficient vision systems, with strong ties between foundational research and high-performance deployment."
gpt-5.4,openai,VIS_RANK_B,run01,13,,,"The University of Toronto remains a major center for machine learning and vision, with influential work in deep visual recognition, generative modeling, medical imaging, and multimodal methods."
gpt-5.4,openai,VIS_RANK_B,run01,14,,,"CUHK has been a major contributor to modern computer vision through strong publication output, influential open-source ecosystems, and impactful work in detection, segmentation, tracking, and multimodal perception."
gpt-5.4,openai,VIS_RANK_B,run01,15,,,"MPI-IS is highly respected for vision research connected to 3D human modeling, perception, graphics-vision integration, and embodied intelligence, with several influential contributions to the broader vision community."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,1,,,"Consistently among the highest-impact contributors to computer vision through foundational work in image classification, detection, segmentation, multimodal vision-language models, large-scale datasets, and widely used open-source frameworks. Its publication volume, citation impact, and influence on both academia and industry are exceptionally strong."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,2,,,"A dominant force in modern computer vision, especially in self-supervised learning, segmentation, detection, video understanding, generative vision models, and open-source releases. FAIR has produced highly cited papers and tools that have shaped research directions across the field."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,3,,,"Microsoft Research has had sustained, high-impact output in recognition, detection, segmentation, vision-language modeling, 3D vision, and document/scene understanding. Its work is frequently published at top venues and has strongly influenced practical systems and benchmarks."
